Idx;time (epoch);deltaT;deltaDist (km);deltaT(2);cog;sog (kn)
29285;1680435370000;1000;0.002721;=(B1778-B1777);123.57;5.284
29303;1680435371000;1000;0.002824;=(B1779-B1778);123.66;5.479
29318;1680435372000;1000;0.002917;=(B1780-B1779);122.26;5.442
29336;1680435373000;1000;0.002864;=(B1781-B1780);120.68;5.439
29351;1680435374000;1000;0.002836;=(B1782-B1781);120.14;5.418
29369;1680435375000;1000;0.002870;=(B1783-B1782);118.97;5.441
29384;1680435376000;1000;0.002849;=(B1784-B1783);118.24;5.481
29399;1680435377000;1000;0.002844;=(B1785-B1784);117.06;5.363
29417;1680435378000;1000;0.002820;=(B1786-B1785);115.98;5.327
29432;1680435379000;1000;0.002867;=(B1787-B1786);115.27;5.348
29450;1680435380000;1000;0.002875;=(B1788-B1787);114.83;5.411
29465;1680435381000;1000;0.002887;=(B1789-B1788);114.54;5.467
29483;1680435382000;1000;0.002798;=(B1790-B1789);113.42;5.325
29498;1680435383000;1000;0.002838;=(B1791-B1790);113.03;5.392
29516;1680435384000;1000;0.002865;=(B1792-B1791);112.2;5.386
29531;1680435385000;1000;0.002821;=(B1793-B1792);110.9;5.346
29549;1680435386000;1000;0.002846;=(B1794-B1793);110.39;5.339
29564;1680435387000;1000;0.002851;=(B1795-B1794);110.66;5.443
29582;1680435388000;1000;0.002781;=(B1796-B1795);110.84;5.332
29597;1680435389000;1000;0.002775;=(B1797-B1796);111.33;5.346
29615;1680435390000;1000;0.002783;=(B1798-B1797);112.08;5.319
29630;1680435391000;1000;0.002784;=(B1799-B1798);113.36;5.327
29648;1680435392000;1000;0.002778;=(B1800-B1799);114.22;5.324
29663;1680435393000;1000;0.002766;=(B1801-B1800);116.9;5.381
29678;1680435394000;1000;0.002784;=(B1802-B1801);118.13;5.373
29696;1680435395000;1000;0.002758;=(B1803-B1802);119.15;5.425
29711;1680435396000;1000;0.002809;=(B1804-B1803);118.01;5.45
29729;1680435397000;1000;0.002756;=(B1805-B1804);117.48;5.389
29744;1680435398000;1000;0.002787;=(B1806-B1805);116.41;5.453
29762;1680435399000;1000;0.002753;=(B1807-B1806);114.87;5.35
29777;1680435400000;1000;0.002722;=(B1808-B1807);113.13;5.395
29795;1680435401000;1000;0.002826;=(B1809-B1808);111.25;5.357
29810;1680435402000;1000;0.002822;=(B1810-B1809);109.95;5.335
29828;1680435403000;1000;0.002784;=(B1811-B1810);109.46;5.362
29843;1680435404000;1000;0.002781;=(B1812-B1811);106.81;5.38
29861;1680435405000;1000;0.002775;=(B1813-B1812);106.89;5.394
29876;1680435406000;1000;0.002787;=(B1814-B1813);107.0;5.367
29894;1680435407000;1000;0.002817;=(B1815-B1814);106.74;5.435
29909;1680435408000;1000;0.002746;=(B1816-B1815);106.62;5.361
29924;1680435409000;1000;0.002776;=(B1817-B1816);106.55;5.441
29942;1680435410000;1000;0.002772;=(B1818-B1817);106.0;5.381
29957;1680435411000;1000;0.002707;=(B1819-B1818);106.16;5.37
29975;1680435412000;1000;0.002764;=(B1820-B1819);105.56;5.386
29990;1680435413000;1000;0.002731;=(B1821-B1820);105.21;5.229
30008;1680435414000;1000;0.002697;=(B1822-B1821);105.51;5.289
30023;1680435415000;1000;0.002743;=(B1823-B1822);106.64;5.281
30041;1680435416000;1000;0.002781;=(B1824-B1823);108.48;5.441
30056;1680435417000;1000;0.002771;=(B1825-B1824);108.95;5.364
30074;1680435418000;1000;0.002706;=(B1826-B1825);109.41;5.373
30089;1680435419000;1000;0.002705;=(B1827-B1826);108.88;5.372
30107;1680435420000;1000;0.002766;=(B1828-B1827);110.46;5.339
30122;1680435421000;1000;0.002762;=(B1829-B1828);111.26;5.372
30140;1680435422000;1000;0.002759;=(B1830-B1829);111.69;5.446
30155;1680435423000;1000;0.002769;=(B1831-B1830);112.96;5.45
30170;1680435424000;1000;0.002851;=(B1832-B1831);113.78;5.558
30188;1680435425000;1000;0.002747;=(B1833-B1832);113.92;5.425
30203;1680435426000;1000;0.002670;=(B1834-B1833);112.28;5.373
30221;1680435427000;1000;0.002736;=(B1835-B1834);112.12;5.506
30236;1680435428000;1000;0.002800;=(B1836-B1835);111.98;5.428
30254;1680435429000;1000;0.002786;=(B1837-B1836);111.95;5.531
30269;1680435430000;1000;0.002722;=(B1838-B1837);111.98;5.473
30287;1680435431000;1000;0.002775;=(B1839-B1838);111.09;5.393
30302;1680435432000;1000;0.002775;=(B1840-B1839);111.1;5.58
30320;1680435433000;1000;0.002844;=(B1841-B1840);110.76;5.512
30335;1680435434000;1000;0.002843;=(B1842-B1841);110.62;5.528
30353;1680435435000;1000;0.002850;=(B1843-B1842);110.61;5.53
30368;1680435436000;1000;0.002783;=(B1844-B1843);110.36;5.496
30386;1680435437000;1000;0.002854;=(B1845-B1844);110.68;5.57
30401;1680435438000;1000;0.002808;=(B1846-B1845);110.51;5.539
30419;1680435439000;1000;0.002814;=(B1847-B1846);110.19;5.603
30434;1680435440000;1000;0.002770;=(B1848-B1847);109.9;5.439
30449;1680435441000;1000;0.002794;=(B1849-B1848);109.85;5.47
30467;1680435442000;1000;0.002706;=(B1850-B1849);111.41;5.282
30482;1680435443000;1000;0.002746;=(B1851-B1850);115.53;5.276
30500;1680435444000;1000;0.002706;=(B1852-B1851);117.69;5.205
30515;1680435445000;1000;0.002773;=(B1853-B1852);118.33;5.155
30533;1680435446000;1000;0.002730;=(B1854-B1853);120.77;5.081
30548;1680435447000;1000;0.002591;=(B1855-B1854);122.56;4.984
30566;1680435448000;1000;0.002668;=(B1856-B1855);125.22;4.959
30581;1680435449000;1000;0.002684;=(B1857-B1856);126.49;4.842
30599;1680435450000;1000;0.002559;=(B1858-B1857);127.84;4.837
30614;1680435451000;1000;0.002446;=(B1859-B1858);128.67;4.709
30632;1680435452000;1000;0.002368;=(B1860-B1859);129.85;4.646
30647;1680435453000;1000;0.002404;=(B1861-B1860);130.88;4.548
30665;1680435454000;1000;0.002354;=(B1862-B1861);131.54;4.445
30680;1680435455000;1000;0.002275;=(B1863-B1862);133.01;4.448
30695;1680435456000;1000;0.002252;=(B1864-B1863);133.31;4.453
30713;1680435457000;1000;0.002208;=(B1865-B1864);133.6;4.336
30728;1680435458000;1000;0.002323;=(B1866-B1865);132.47;4.26
30746;1680435459000;1000;0.002100;=(B1867-B1866);131.62;4.196
30761;1680435460000;1000;0.002203;=(B1868-B1867);131.24;4.213
30779;1680435461000;1000;0.002150;=(B1869-B1868);130.33;4.061
30794;1680435462000;1000;0.002119;=(B1870-B1869);129.87;4.058
30812;1680435463000;1000;0.002053;=(B1871-B1870);130.6;3.942
30827;1680435464000;1000;0.002038;=(B1872-B1871);131.31;3.982
30845;1680435465000;1000;0.002035;=(B1873-B1872);132.0;3.888
30860;1680435466000;1000;0.002081;=(B1874-B1873);133.83;3.967
30878;1680435467000;1000;0.002055;=(B1875-B1874);135.23;3.859
30893;1680435468000;1000;0.002116;=(B1876-B1875);135.53;3.949
30911;1680435469000;1000;0.002059;=(B1877-B1876);135.31;3.829
30926;1680435470000;1000;0.001948;=(B1878-B1877);134.93;3.662
30941;1680435471000;1000;0.001858;=(B1879-B1878);135.56;3.715
30959;1680435472000;1000;0.001936;=(B1880-B1879);135.47;3.676
30974;1680435473000;1000;0.001849;=(B1881-B1880);135.31;3.635
30992;1680435474000;1000;0.001862;=(B1882-B1881);134.74;3.566
31007;1680435475000;1000;0.001909;=(B1883-B1882);135.07;3.717
31025;1680435476000;1000;0.001913;=(B1884-B1883);135.29;3.582
31040;1680435477000;1000;0.001862;=(B1885-B1884);135.55;3.532
31058;1680435478000;1000;0.001960;=(B1886-B1885);136.4;3.751
31073;1680435479000;1000;0.001834;=(B1887-B1886);136.58;3.502
31091;1680435480000;1000;0.001798;=(B1888-B1887);137.19;3.518
31106;1680435481000;1000;0.001792;=(B1889-B1888);138.44;3.54
31124;1680435482000;1000;0.001835;=(B1890-B1889);139.1;3.545
31139;1680435483000;1000;0.001716;=(B1891-B1890);139.34;3.448
31157;1680435484000;1000;0.001826;=(B1892-B1891);140.17;3.535
31172;1680435485000;1000;0.001789;=(B1893-B1892);140.17;3.537
31190;1680435486000;1000;0.001774;=(B1894-B1893);140.3;3.428
31205;1680435487000;1000;0.001768;=(B1895-B1894);140.52;3.429
31220;1680435488000;1000;0.001760;=(B1896-B1895);140.6;3.394
31238;1680435489000;1000;0.001679;=(B1897-B1896);140.31;3.426
31253;1680435490000;1000;0.001736;=(B1898-B1897);141.68;3.432
31271;1680435491000;1000;0.001692;=(B1899-B1898);141.99;3.445
31286;1680435492000;1000;0.001603;=(B1900-B1899);141.11;3.264
31304;1680435493000;1000;0.001774;=(B1901-B1900);142.94;3.598
31319;1680435494000;1000;0.001759;=(B1902-B1901);144.92;3.626
31337;1680435495000;1000;0.001714;=(B1903-B1902);143.02;3.418
31352;1680435496000;1000;0.001564;=(B1904-B1903);141.07;3.196
31370;1680435497000;1000;0.001658;=(B1905-B1904);140.14;3.287
31385;1680435498000;1000;0.001733;=(B1906-B1905);140.15;3.39
31403;1680435499000;1000;0.001798;=(B1907-B1906);139.08;3.332
31418;1680435500000;1000;0.001824;=(B1908-B1907);138.48;3.364
31436;1680435501000;1000;0.001830;=(B1909-B1908);137.93;3.421
31451;1680435502000;1000;0.001841;=(B1910-B1909);137.44;3.384
31466;1680435503000;1000;0.001739;=(B1911-B1910);137.29;3.394
31484;1680435504000;1000;0.001791;=(B1912-B1911);135.66;3.393
31499;1680435505000;1000;0.001734;=(B1913-B1912);134.67;3.293
31517;1680435506000;1000;0.001760;=(B1914-B1913);132.83;3.332
31532;1680435507000;1000;0.001749;=(B1915-B1914);130.98;3.224
31550;1680435508000;1000;0.001631;=(B1916-B1915);129.69;3.275
31565;1680435509000;1000;0.001712;=(B1917-B1916);127.39;3.349
31583;1680435510000;1000;0.001609;=(B1918-B1917);126.46;3.259
31598;1680435511000;1000;0.001703;=(B1919-B1918);126.56;3.338
31616;1680435512000;1000;0.001661;=(B1920-B1919);123.9;3.269
31631;1680435513000;1000;0.001660;=(B1921-B1920);123.35;3.205
31649;1680435514000;1000;0.001712;=(B1922-B1921);123.62;3.406
31664;1680435515000;1000;0.001681;=(B1923-B1922);121.06;3.189
31682;1680435516000;1000;0.001603;=(B1924-B1923);117.09;3.16
31697;1680435517000;1000;0.001603;=(B1925-B1924);114.79;3.176
31712;1680435518000;1000;0.001672;=(B1926-B1925);113.45;3.196
31730;1680435519000;1000;0.001595;=(B1927-B1926);111.31;3.172
31745;1680435520000;1000;0.001684;=(B1928-B1927);120.41;3.273
31763;1680435521000;1000;0.001670;=(B1929-B1928);118.5;3.034
31778;1680435522000;1000;0.001537;=(B1930-B1929);115.9;3.002
31796;1680435523000;1000;0.001557;=(B1931-B1930);121.08;2.933
31811;1680435524000;1000;0.001547;=(B1932-B1931);123.7;2.932
31829;1680435525000;1000;0.001500;=(B1933-B1932);127.14;2.755
31844;1680435526000;1000;0.001392;=(B1934-B1933);133.83;2.793
31862;1680435527000;1000;0.001543;=(B1935-B1934);144.19;2.733
31877;1680435528000;1000;0.001535;=(B1936-B1935);148.93;2.599
31895;1680435529000;1000;0.001408;=(B1937-B1936);154.62;2.543
31910;1680435530000;1000;0.001293;=(B1938-B1937);156.18;2.116
31928;1680435531000;1000;0.001438;=(B1939-B1938);168.68;2.711
31943;1680435532000;1000;0.001642;=(B1940-B1939);176.84;2.992
31958;1680435533000;1000;0.001692;=(B1941-B1940);180.2;2.847
31976;1680435534000;1000;0.001541;=(B1942-B1941);184.62;2.464
31991;1680435535000;1000;0.001140;=(B1943-B1942);188.03;2.433
32009;1680435536000;1000;0.001377;=(B1944-B1943);195.86;2.648
32024;1680435537000;1000;0.001248;=(B1945-B1944);200.33;2.305
32042;1680435538000;1000;0.001164;=(B1946-B1945);208.78;2.461
32057;1680435539000;1000;0.001320;=(B1947-B1946);215.3;2.501
32075;1680435540000;1000;0.001241;=(B1948-B1947);221.9;2.453
32090;1680435541000;1000;0.001104;=(B1949-B1948);229.01;2.522
32108;1680435542000;1000;0.001346;=(B1950-B1949);234.66;2.538
32123;1680435543000;1000;0.001162;=(B1951-B1950);240.37;2.551
32141;1680435544000;1000;0.001235;=(B1952-B1951);243.3;2.396
32156;1680435545000;1000;0.001217;=(B1953-B1952);;2.435
32174;1680435546000;1000;0.001252;=(B1954-B1953);;2.489
32189;1680435547000;1000;0.001196;=(B1955-B1954);248.31;2.307
32207;1680435548000;1000;0.001327;=(B1956-B1955);260.6;2.596
32222;1680435549000;1000;0.001291;=(B1957-B1956);267.47;2.582
32237;1680435550000;1000;0.001377;=(B1958-B1957);275.7;2.58
32255;1680435551000;1000;0.001404;=(B1959-B1958);279.01;2.583
32270;1680435552000;1000;0.001291;=(B1960-B1959);280.99;2.458
32288;1680435553000;1000;0.001252;=(B1961-B1960);283.76;2.464
32303;1680435554000;1000;0.001275;=(B1962-B1961);287.95;2.445
32321;1680435555000;1000;0.001138;=(B1963-B1962);291.14;2.433
32336;1680435556000;1000;0.001142;=(B1964-B1963);296.39;2.323
32354;1680435557000;1000;0.001226;=(B1965-B1964);299.33;2.398
32369;1680435558000;1000;0.001379;=(B1966-B1965);315.51;2.784
32387;1680435559000;1000;0.001468;=(B1967-B1966);318.14;2.606
32402;1680435560000;1000;0.001242;=(B1968-B1967);318.86;2.421
32420;1680435561000;1000;0.001303;=(B1969-B1968);319.21;2.402
32435;1680435562000;1000;0.001267;=(B1970-B1969);321.86;2.506
32453;1680435563000;1000;0.001163;=(B1971-B1970);323.91;2.357
32468;1680435564000;1000;0.001164;=(B1972-B1971);325.58;2.451
32483;1680435565000;1000;0.001325;=(B1973-B1972);330.15;2.758
32501;1680435566000;1000;0.001213;=(B1974-B1973);329.47;2.347
32516;1680435567000;1000;0.001171;=(B1975-B1974);328.68;2.406
32534;1680435568000;1000;0.001255;=(B1976-B1975);329.26;2.549
32549;1680435569000;1000;0.001369;=(B1977-B1976);331.6;2.577
32567;1680435570000;1000;0.001133;=(B1978-B1977);329.35;2.143
32582;1680435571000;1000;0.001179;=(B1979-B1978);330.29;2.44
32600;1680435572000;1000;0.001239;=(B1980-B1979);328.95;2.164
32615;1680435573000;1000;0.001379;=(B1981-B1980);334.69;2.85
32633;1680435574000;1000;0.001367;=(B1982-B1981);337.83;2.63
32648;1680435575000;1000;0.001155;=(B1983-B1982);337.41;2.433
32666;1680435576000;1000;0.001209;=(B1984-B1983);339.68;2.467
32681;1680435577000;1000;0.001150;=(B1985-B1984);338.94;2.348
32699;1680435578000;1000;0.001240;=(B1986-B1985);339.44;2.549
32714;1680435579000;1000;0.001140;=(B1987-B1986);339.25;2.417
32729;1680435580000;1000;0.001187;=(B1988-B1987);337.98;2.347
32747;1680435581000;1000;0.001187;=(B1989-B1988);337.61;2.415
32762;1680435582000;1000;0.001140;=(B1990-B1989);337.5;2.437
32780;1680435583000;1000;0.001232;=(B1991-B1990);338.28;2.411
32795;1680435584000;1000;0.001296;=(B1992-B1991);339.8;2.523
32813;1680435585000;1000;0.001267;=(B1993-B1992);340.97;2.551
32828;1680435586000;1000;0.001126;=(B1994-B1993);340.98;2.422
32846;1680435587000;1000;0.001231;=(B1995-B1994);341.12;2.412
32861;1680435588000;1000;0.001238;=(B1996-B1995);342.16;2.528
32879;1680435589000;1000;0.001253;=(B1997-B1996);343.22;2.529
32894;1680435590000;1000;0.001223;=(B1998-B1997);342.75;2.516
32912;1680435591000;1000;0.001240;=(B1999-B1998);341.91;2.52
32927;1680435592000;1000;0.001257;=(B2000-B1999);341.06;2.498
32945;1680435593000;1000;0.001287;=(B2001-B2000);341.61;2.586
32960;1680435594000;1000;0.001345;=(B2002-B2001);341.47;2.483
32978;1680435595000;1000;0.001297;=(B2003-B2002);342.76;2.434
32993;1680435596000;1000;0.001199;=(B2004-B2003);345.28;2.468
33008;1680435597000;1000;0.001225;=(B2005-B2004);348.78;2.511
33026;1680435598000;1000;0.001153;=(B2006-B2005);350.16;2.557
33041;1680435599000;1000;0.001165;=(B2007-B2006);349.19;2.608
33059;1680435600000;1000;0.001216;=(B2008-B2007);347.84;2.503
33074;1680435601000;1000;0.001652;=(B2009-B2008);344.34;2.583
33092;1680435602000;1000;0.001226;=(B2010-B2009);340.15;2.269
33107;1680435603000;1000;0.001133;=(B2011-B2010);331.31;2.291
33125;1680435604000;1000;0.001312;=(B2012-B2011);328.49;2.709
33140;1680435605000;1000;0.001270;=(B2013-B2012);323.91;2.459
33158;1680435606000;1000;0.001355;=(B2014-B2013);319.15;2.664
33173;1680435607000;1000;0.001403;=(B2015-B2014);307.28;2.691
33191;1680435608000;1000;0.001364;=(B2016-B2015);302.34;2.618
33206;1680435609000;1000;0.001502;=(B2017-B2016);297.37;2.765
33224;1680435610000;1000;0.001576;=(B2018-B2017);292.68;2.831
33239;1680435611000;1000;0.001473;=(B2019-B2018);285.14;2.766
33254;1680435612000;1000;0.001490;=(B2020-B2019);274.63;2.861
33272;1680435613000;1000;0.001627;=(B2021-B2020);269.0;3.035
33287;1680435614000;1000;0.001637;=(B2022-B2021);264.63;3.074
33305;1680435615000;1000;0.001538;=(B2023-B2022);258.88;3.015
33320;1680435616000;1000;0.001643;=(B2024-B2023);255.28;3.219
33338;1680435617000;1000;0.001712;=(B2025-B2024);247.98;3.193
33353;1680435618000;1000;0.001569;=(B2026-B2025);240.44;3.286
33371;1680435619000;1000;0.001469;=(B2027-B2026);236.9;3.249
33386;1680435620000;1000;0.001715;=(B2028-B2027);223.85;3.576
33404;1680435621000;1000;0.001589;=(B2029-B2028);217.66;3.551
33419;1680435622000;1000;0.001801;=(B2030-B2029);211.22;3.592
33437;1680435623000;1000;0.001984;=(B2031-B2030);204.08;3.629
33452;1680435624000;1000;0.002065;=(B2032-B2031);198.24;3.811
33470;1680435625000;1000;0.001823;=(B2033-B2032);194.74;3.523
33485;1680435626000;1000;0.001786;=(B2034-B2033);190.84;3.305
33500;1680435627000;1000;0.001781;=(B2035-B2034);187.62;3.529
33518;1680435628000;1000;0.001747;=(B2036-B2035);181.25;3.696
33533;1680435629000;1000;0.001878;=(B2037-B2036);176.78;3.835
33551;1680435630000;1000;0.001862;=(B2038-B2037);171.72;3.67
33566;1680435631000;1000;0.002015;=(B2039-B2038);166.73;3.921
33584;1680435632000;1000;0.001814;=(B2040-B2039);163.09;3.824
33599;1680435633000;1000;0.001885;=(B2041-B2040);158.22;3.754
33617;1680435634000;1000;0.001835;=(B2042-B2041);152.05;3.637
33632;1680435635000;1000;0.001924;=(B2043-B2042);149.42;3.753
33650;1680435636000;1000;0.001849;=(B2044-B2043);142.61;3.742
33665;1680435637000;1000;0.001922;=(B2045-B2044);137.3;3.794
33683;1680435638000;1000;0.002015;=(B2046-B2045);133.84;3.781
33698;1680435639000;1000;0.002022;=(B2047-B2046);134.14;3.959
33716;1680435640000;1000;0.002007;=(B2048-B2047);134.15;3.841
33731;1680435641000;1000;0.002004;=(B2049-B2048);134.21;3.856
33749;1680435642000;1000;0.001993;=(B2050-B2049);133.43;3.904
33764;1680435643000;1000;0.001988;=(B2051-B2050);132.5;3.868
33779;1680435644000;1000;0.001988;=(B2052-B2051);131.83;3.836
33797;1680435645000;1000;0.001973;=(B2053-B2052);132.37;3.873
33812;1680435646000;1000;0.001964;=(B2054-B2053);133.21;3.888
33830;1680435647000;1000;0.001942;=(B2055-B2054);133.88;3.848
33845;1680435648000;1000;0.001856;=(B2056-B2055);135.13;3.835
33863;1680435649000;1000;0.001914;=(B2057-B2056);136.03;3.849
33878;1680435650000;1000;0.001878;=(B2058-B2057);137.16;3.878
33896;1680435651000;1000;0.001896;=(B2059-B2058);137.01;3.783
33911;1680435652000;1000;0.001935;=(B2060-B2059);137.18;3.84
33929;1680435653000;1000;0.002015;=(B2061-B2060);136.86;4.012
33944;1680435654000;1000;0.002041;=(B2062-B2061);137.2;4.052
33962;1680435655000;1000;0.002089;=(B2063-B2062);136.71;4.153
33977;1680435656000;1000;0.002011;=(B2064-B2063);135.92;4.13
33995;1680435657000;1000;0.002186;=(B2065-B2064);134.7;4.2
34010;1680435658000;1000;0.002146;=(B2066-B2065);133.98;4.276
34025;1680435659000;1000;0.002122;=(B2067-B2066);134.0;4.25
34043;1680435660000;1000;0.002153;=(B2068-B2067);134.14;4.364
34058;1680435661000;1000;0.002094;=(B2069-B2068);134.88;4.282
34076;1680435662000;1000;0.002222;=(B2070-B2069);135.98;4.4
34091;1680435663000;1000;0.002394;=(B2071-B2070);135.94;4.383
34109;1680435664000;1000;0.002305;=(B2072-B2071);136.2;4.47
34124;1680435665000;1000;0.002305;=(B2073-B2072);136.04;4.495
34142;1680435666000;1000;0.002239;=(B2074-B2073);136.4;4.429
34157;1680435667000;1000;0.002249;=(B2075-B2074);136.84;4.401
34175;1680435668000;1000;0.002290;=(B2076-B2075);138.25;4.505
34190;1680435669000;1000;0.002185;=(B2077-B2076);138.65;4.362
34208;1680435670000;1000;0.002204;=(B2078-B2077);139.35;4.539
34223;1680435671000;1000;0.002299;=(B2079-B2078);140.28;4.515
34241;1680435672000;1000;0.002249;=(B2080-B2079);140.05;4.388
34256;1680435673000;1000;0.002333;=(B2081-B2080);142.45;4.653
34271;1680435674000;1000;0.002298;=(B2082-B2081);141.59;4.5
34289;1680435675000;1000;0.002306;=(B2083-B2082);141.07;4.463
34304;1680435676000;1000;0.002276;=(B2084-B2083);141.28;4.471
34322;1680435677000;1000;0.002290;=(B2085-B2084);141.67;4.437
34337;1680435678000;1000;0.002222;=(B2086-B2085);142.41;4.434
34355;1680435679000;1000;0.002134;=(B2087-B2086);141.91;4.342
34370;1680435680000;1000;0.002303;=(B2088-B2087);143.18;4.539
34388;1680435681000;1000;0.002245;=(B2089-B2088);141.96;4.442
34403;1680435682000;1000;0.002235;=(B2090-B2089);141.42;4.335
34421;1680435683000;1000;0.002186;=(B2091-B2090);142.16;4.354
34436;1680435684000;1000;0.002365;=(B2092-B2091);143.98;4.538
34454;1680435685000;1000;0.002214;=(B2093-B2092);144.34;4.447
34469;1680435686000;1000;0.002298;=(B2094-B2093);145.78;4.497
34487;1680435687000;1000;0.002304;=(B2095-B2094);144.9;4.444
34502;1680435688000;1000;0.002303;=(B2096-B2095);144.41;4.361
34517;1680435689000;1000;0.002363;=(B2097-B2096);146.36;4.63
34535;1680435690000;1000;0.002393;=(B2098-B2097);145.42;4.362
34550;1680435691000;1000;0.002443;=(B2099-B2098);145.51;4.527
34568;1680435692000;1000;0.002318;=(B2100-B2099);144.89;4.472
34583;1680435693000;1000;0.002333;=(B2101-B2100);144.84;4.523
34601;1680435694000;1000;0.002370;=(B2102-B2101);144.73;4.479
34616;1680435695000;1000;0.002356;=(B2103-B2102);144.34;4.462
34634;1680435696000;1000;0.002194;=(B2104-B2103);142.82;4.306
34649;1680435697000;1000;0.002074;=(B2105-B2104);142.63;4.141
34667;1680435698000;1000;0.002154;=(B2106-B2105);143.47;4.191
34682;1680435699000;1000;0.002231;=(B2107-B2106);145.23;4.239
34700;1680435700000;1000;0.002184;=(B2108-B2107);146.32;4.173
34715;1680435701000;1000;0.002174;=(B2109-B2108);147.11;4.159
